https://www.booking.com/hotel/it/2-abeti-garden-apartment.it.html,[Vallesinella (450 m); Parco Naturale Adamello Brenta di Strembo (750 m); Parco Pineta (13 km); Parco Naturale Adamello Brenta (18 km)],[MonteCampo Carlo Magno (0 m); CimaCima di Santa Maria (2678m) (6 km); CascataCascate Nardis (11 km)],"[Seggiovia Spinale Express (350 m); Funivia 5 Laghi (800 m); Pinzolo-Campiglio Express I (1,1 km)]",[Parcheggio privato; Connessione WiFi gratuita; Sci; Camere non fumatori],[Autorimessa; Tavolo da pranzo; Macchina da caffè; Forno; Utensili da cucina; Bollitore elettrico; Cucina; Lavatrice; Lavastoviglie; Frigorifero; Carta igienica; Bidet; Asciugamani/lenzuola disponibili a pagamento; Vasca o doccia; Bagno privato; Asciugacapelli; Vasca; Doccia; Zona pranzo; Divano; Camino; Zona soggiorno; TV; Pavimento in marmo o in piastrelle; Zona pranzo all'aperto; Patio; Giardino; Bollitore tè/macchina caffè; Escursionismo; Canoa Non sul posto; Sci; Pesca a pagamento; Campo da golf (nel raggio di 3 km); Campo da tennis a pagamento Non sul posto; Vista montagna; Vista giardino; Struttura interamente non fumatori; Riscaldamento; Camere non fumatori; Tedesco; Inglese; Italiano],false,"Situato a Madonna di Campiglio, il 2 Abeti Garden Apartment offre un giardino, la connessione WiFi gratuita e la vista sul giardino. Dotato di un parcheggio privato, questo appartamento si trova a 42 km dal Passo del Tonale. L’appartamento offre una terrazza, la vista sulle montagne, 3 camere da letto, un soggiorno, una TV, una cucina attrezzata con lavastoviglie e forno e 2 bagni con bidet. A pagamento potrete inoltre usufruire di lenzuola e asciugamani. La struttura è ubicata in una zona in cui potrete sciare. L'aeroporto più vicino è quello di Bolzano, a 86 km da 2 Abeti Garden Apartment."
https://www.booking.com/hotel/it/alpen-vidi.it.html,[Parco Naturale Adamello Brenta di Strembo (350 m); Vallesinella (700 m); Parco Pineta (13 km); Parco Naturale Adamello Brenta (19 km)],[MonteCampo Carlo Magno (0 m); CimaCima di Santa Maria (2678m) (7 km); CascataCascate Nardis (12 km)],[Canalone Miramonti (100 m); Pradalago (250 m); Funivia 5 Laghi (350 m)],[2 piscine; Spa & centro benessere; Parcheggio privato; Connessione WiFi gratuita; Disponibilità di camere familiari; Ristorante; Sci; Camere non fumatori; Bar; Colazione],[Carta igienica; Asciugamani; Bidet; Vasca o doccia; Bagno privato; WC; Prodotti da bagno in omaggio; Asciugacapelli; Doccia; Sveglia; Vista montagna; Vista; Terrazza solarium; Balcone; Terrazza; Presa elettrica vicino al letto; Divano letto; Accesso immediato su pista da sci; Scuola di sci a pagamento; Deposito sci; Serate con cene a tema; Escursioni in bicicletta Non sul posto; Escursionismo Non sul posto; Area giochi; Sala giochi; Sci; Pesca a pagamento Non sul posto; Campo da golf (nel raggio di 3 km) a pagamento; Scrivania; TV a schermo piatto; Canali satellitari; Telefono; TV; Caffetteria sul posto; Frutta; Vino/champagne a pagamento; Pasti per bambini; Menù per diete particolari (su richiesta); Snack bar; Possibilità di colazione in camera; Bar; Minibar; Ristorante; Autorimessa; Parcheggio per disabili; Armadietti; Servizio concierge; Deposito bagagli; Area giochi all'aperto; Area giochi al coperto; Giochi da tavolo/puzzle; Servizio baby-sitter a pagamento; Servizio pulizie giornaliero; Stirapantaloni a pagamento; Servizio stireria; Servizio lavanderia; Estintori; Cassaforte; Sala comune/zona TV; Soluzioni anallergiche; Struttura interamente non fumatori; Sveglia telefonica; Parquet o pavimento in legno; Riscaldamento; Insonorizzazione; Cassaforte per computer portatile; Possibilità di pranzo al sacco; Disponibilità di camere insonorizzate; Ascensore; Disponibilità di camere familiari; Camere/strutture per ospiti disabili; Camere non fumatori; Sveglia/sveglia telefonica; Servizio in camera; Intera unità accessibile ai disabili; Piani superiori accessibili tramite ascensore; Stagionale; Accessibile a ogni età; Aperta tutto l'anno; Anche per bambini; Zona acqua bassa; Scivolo d'acqua; Teli da piscina/spiaggia; Piscina per bambini; Massaggi corpo; Massaggi mani; Massaggi testa; Massaggi piedi; Massaggi collo; Massaggi schiena; Pediluvio; Sala spa/area relax; Bagno turco; Servizi spa; Trattamenti corpo; Pedicure; Manicure; Servizi di make up; Depilazione con ceretta; Trattamenti viso; Servizi di bellezza; Sdraio/lettini; Scivolo d'acqua; Vasca idromassaggio/jacuzzi; Massaggi; Spa & centro benessere; Sauna; Tedesco; Inglese; Italiano],false,"Situato proprio di fronte alla pista 3-Tre, che ha ospitato la Coppa mondiale di sci alpino, a 800 metri dal centro di Madonna di Campiglio, l'Alpen Hotel Vidi offre un centro benessere, un ristorante, un giardino e sistemazioni con TV satellitare a schermo piatto. In quasi tutte le camere dell'Alpen Vidi godrete di un balcone e di vedute sulle montagne. Alcuni alloggi vantano una stufa tradizionale in ceramica, pavimenti in parquet e una doccia idromassaggio. La connessione Wi-Fi è gratuita nelle aree comuni. Da non perdere la prima colazione a buffet, che comprende torte di mele e muffin fatti in casa. Al ristorante gusterete specialità locali e piatti della cucina classica italiana. Cibi senza glutine e opzioni vegetariane sono disponibili su richiesta. Durante il vostro soggiorno potrete rilassarvi nella sauna, nel bagno turco o sulla terrazza solarium al 2º piano, arredata con sedie a sdraio e ombrelloni. In inverno, l'hotel fornisce l'accesso diretto alle piste sciistiche, mentre le attrezzature possono essere noleggiate a 50 metri."
https://www.booking.com/hotel/it/adamello-brenta-sunshine.it.html,[Vallesinella (6 km); Parco Naturale Adamello Brenta di Strembo (6 km); Parco Pineta (6 km); Parco Naturale Adamello Brenta (9 km)],"[MonteCampo Carlo Magno (7 km); CascataCascate Nardis (4,9 km); BoscoValle Flanginech (10 km); CimaCima Giner (2957m) (12 km)]",[Fossadei (7 km); Cioca 1 (7 km); Impianto di risalita Puza dai Fo-Monte Grual (9 km)],[Spa & centro benessere; Parcheggio gratuito; WiFi gratuito di buona qualità (39 Mbps); Disponibilità di camere familiari; Ristorante; Sci; Camere non fumatori; Navetta aeroportuale],[Seggiolone; Tavolo da pranzo; Macchina da caffè; Prodotti per le pulizie; Piano cottura; Forno; Utensili da cucina; Cucina; Lavatrice; Lavastoviglie; Forno a microonde; Frigorifero; Angolo cottura; Biancheria per la casa; Armadio o guardaroba; Carta igienica; Asciugamani; Bidet; Asciugamani/lenzuola disponibili a pagamento; Vasca o doccia; Bagno privato; WC; Prodotti da bagno in omaggio; Asciugacapelli; Doccia; Zona pranzo; Divano; Zona soggiorno; Lettore Blu-ray; TV a schermo piatto; Lettore DVD; TV; Presa elettrica vicino al letto; Divano letto; Stendibiancheria; Stand appendiabiti; Pavimento in marmo o in piastrelle; Ingresso indipendente; Ferro e asse da stiro; Ferro da stiro; Piani superiori accessibili solo tramite scale; Area picnic; Arredamento da esterni; Zona pranzo all'aperto; Terrazza solarium; Barbecue; Patio; Terrazza; Giardino; Sdraio/lettini; Spa & centro benessere a pagamento; Solarium; Ristorante; Bollitore tè/macchina caffè; Tour in bicicletta a pagamento; Vendita skipass; Noleggio attrezzatura sciistica sul posto; Scuola di sci a pagamento; Deposito sci; Equitazione a pagamento Non sul posto; Immersioni subacquee a pagamento Non sul posto; Escursioni in bicicletta; Escursionismo; Canoa a pagamento Non sul posto; Windsurf; Sci Non sul posto; Pesca a pagamento Non sul posto; Campo da golf (nel raggio di 3 km); Campo da tennis; Vista luogo di interesse; Vista montagna; Vista giardino; Vista; Appartamento privato in edificio; Indipendente; Noleggio biciclette a pagamento; Navetta aeroportuale a pagamento; Armadietti; Check-in e check-out privati; Deposito bagagli; Check-in e check-out express a pagamento; Giochi da tavolo/puzzle; Servizio pulizie giornaliero a pagamento; Minimarket sul posto; Ciotole per animali domestici; Area fumatori; Struttura interamente non fumatori; Riscaldamento; Disponibilità di camere familiari; Camere non fumatori; Accesso con chiavi; Inglese; Spagnolo; Italiano],false,"Situato a 5 km da Madonna di Campiglio, l'Adamello Brenta Sunshine offre un giardino e una terrazza. La struttura si trova a 5 km dallo Spinale Express e dal 5 Laghi Express. La connessione WiFi è gratuita. L'appartamento presenta una TV a schermo piatto, una cucina ben attrezzata con lavastoviglie e forno, e un bagno con bidet. In loco troverete un punto vendita di skipass, un punto vendita di skipass e un deposito sci. L'Adamello Brenta Sunshine dista 150 km dall'Aeroporto di Verona, lo scalo più vicino."
https://www.booking.com/hotel/it/alpen-suite.it.html,[Vallesinella (200 m); Parco Naturale Adamello Brenta di Strembo (550 m); Parco Pineta (12 km); Parco Naturale Adamello Brenta (17 km)],[MonteCampo Carlo Magno (0 m); CimaCima di Santa Maria (2678m) (6 km); CascataCascate Nardis (11 km)],[Funivia 5 Laghi (650 m); Pinzolo-Campiglio Express I (750 m); Seggiovia Spinale Express (750 m)],[Piscina coperta; Spa & centro benessere; Parcheggio gratuito; Connessione WiFi gratuita; Disponibilità di camere familiari; Ristorante; Palestra; Sci; Bar; Colazione],[Vasca o doccia; Pantofole; Bagno privato; WC; Prodotti da bagno in omaggio; Accappatoio; Asciugacapelli; Camino all'aperto; Terrazza; Vendita skipass; Noleggio attrezzatura sciistica sul posto; Scuola di sci a pagamento; Deposito sci; Noleggio biciclette a pagamento; Equitazione a pagamento Non sul posto; Escursioni in bicicletta Non sul posto; Escursionismo a pagamento Non sul posto; Area giochi; Sala giochi; Sci; Pesca a pagamento Non sul posto; Campo da golf (nel raggio di 3 km) a pagamento; Campo da tennis a pagamento Non sul posto; Zona soggiorno; Scrivania; TV a schermo piatto; Canali satellitari; Radio; Telefono; Canali pay per view; Frutta a pagamento; Vino/champagne a pagamento; Pasti per bambini a pagamento; Menù per diete particolari (su richiesta); Snack bar; Possibilità di colazione in camera; Bar; Minibar; Ristorante; Autorimessa; Stazione di ricarica per veicoli elettrici; Fattura disponibile su richiesta; Servizio concierge; Deposito bagagli; Banco escursioni; Check-in e check-out express; Reception 24 ore su 24; Passeggini; Area giochi al coperto; Servizio baby-sitter a pagamento; Servizio pulizie giornaliero; Servizio stireria a pagamento; Servizio lavanderia a pagamento; Fax/fotocopiatrice a pagamento; Spazi per riunioni/banchetti; Estintori; Telecamere a circuito chiuso nelle zone in comune; Allarme antifumo; Allarme di sicurezza; Accesso con chiavi magnetiche; Cassaforte; Servizio navetta; Ciotole per animali domestici; Sala comune/zona TV; Area fumatori; Struttura interamente non fumatori; Camera anallergica; Parquet o pavimento in legno; Riscaldamento; Insonorizzazione; Cassaforte per computer portatile; Possibilità di pranzo al sacco; Ascensore; Disponibilità di camere familiari; Camere/strutture per ospiti disabili; Navetta aeroportuale a pagamento; Camere non fumatori; Servizio in camera; Accessibile a ogni età; Armadietti per fitness/spa; Fitness; Poltrona massaggi; Pacchetti spa/benessere; Sala spa/area relax; Bagno turco; Servizi spa; Scrub corpo; Trattamenti corpo; Pedicure; Trattamenti viso; Servizi di bellezza; Sdraio/lettini; Hammam a pagamento; Vasca idromassaggio/jacuzzi; Massaggi a pagamento; Spa & centro benessere; Palestra; Sauna; Tedesco; Inglese; Italiano],false,"L'Alpen Suite Hotel si trova a 350 metri dall'impianto di risalita Cinque Laghi. La struttura offre un lussuoso centro benessere con piscina coperta, un ristorante e spaziose suite dotate di TV LCD con canali SKY. Potrete inoltre usufruire gratuitamente di un parcheggio privato e della connessione WiFi. Al ristorante gourmet vi aspettano piatti della cucina internazionale, a pranzo e a cena. Non perdetevi poi il bar della hall, il cigar lounge e l’accogliente soggiorno con camino. Nelle suite troverete un confortevole soggiorno e un’ampia camera con letto king-size. L'Alpen Wellness è ad accesso gratuito e offre una piscina coperta, una jacuzzi e un’area relax. L’accesso all’Alpen Spa, con sauna finlandese, sauna a infrarossi e bagno turco, è invece a pagamento. I bambini potranno approfittare di una sala giochi, di un'area riservata in piscina e di un menù dedicato al ristorante. L'Hotel Alpen Suite sorge a soli 400 metri da Piazza Righi, nel centro della città. Durante la stagione sciistica, l'hotel fornisce un servizio navetta gratuito per gli impianti di risalita. Il servizio deve essere richiesto in anticipo."
https://www.booking.com/hotel/it/albergo-alla-posta-san-antonio-di-mavignola.it.html,[Parco Pineta (6 km); Vallesinella (7 km); Parco Naturale Adamello Brenta di Strembo (7 km); Parco Naturale Adamello Brenta (9 km)],"[CascataCascate Nardis (4,4 km); MonteCampo Carlo Magno (6 km); BoscoValle Flanginech (10 km); CimaCima Giner (2957m) (11 km)]",[Tulot (3 km); Cioca 1 (7 km); Impianto di risalita Puza dai Fo-Monte Grual (9 km)],[Parcheggio gratuito; Connessione WiFi gratuita; Disponibilità di camere familiari; Ristorante; Sci; Camere non fumatori; Camere/strutture per ospiti disabili; Bar; Colazione buona],[Terrazza solarium; Terrazza; Vendita skipass; Deposito sci; Noleggio biciclette; Trasmissione di eventi sportivi in diretta; Tour in bicicletta a pagamento; Tour a piedi; Sci; Menù per diete particolari (su richiesta); Bar; Ristorante; Deposito bagagli; Possibilità di pranzo al sacco; Estintori; Allarme antifumo; Accesso con chiavi; Cassaforte; Riscaldamento; Ascensore; Disponibilità di camere familiari; Camere/strutture per ospiti disabili; Camere non fumatori; Solarium; Inglese; Italiano],false,"Situato nel piccolo paese di montagna di Sant'Antonio di Mavignola, a soli 6 km dalla località sciistica di Madonna di Campiglio, l'Albergo Alla Posta offre gratuitamente il parcheggio, il noleggio di biciclette e la connessione WiFi nelle aree comuni. Arredate con mobili in legno, le luminose camere vantano una TV LCD, un bagno privato e un balcone con vista sulle montagne. Aperto per pranzo e a cena, il ristorante serve piatti classici italiani e della cucina locale, con menù per esigenze dietetiche particolari su richiesta. Distante circa 1 ora d'auto da Trento, l'hotel Alla Posta fornisce prezzi scontati sugli skipass."
https://www.booking.com/hotel/it/apartment-fienili-di-brenta-1.it.html,"[Vallesinella (850 m); Parco Naturale Adamello Brenta di Strembo (1,3 km); Parco Pineta (12 km); Parco Naturale Adamello Brenta (17 km)]",[MonteCampo Carlo Magno (0 m); CimaCima di Santa Maria (2678m) (7 km); CascataCascate Nardis (10 km)],"[Pinzolo-Campiglio Express I (250 m); Funivia 5 Laghi (1,2 km); Seggiovia Spinale Express (1,3 km)]",[Parcheggio privato; Connessione WiFi gratuita; Sci; Camere non fumatori],[Piano cottura; Forno; Utensili da cucina; Frigorifero; Angolo cottura; Bidet; Bagno privato; WC; Asciugacapelli; Doccia; Zona pranzo; TV; Riscaldamento; Ferro e asse da stiro; Piani superiori accessibili tramite ascensore; Balcone; Giardino; Deposito sci; Escursioni in bicicletta; Escursionismo; Sci; Vista montagna; Appartamento privato in edificio; Struttura interamente non fumatori; Ascensore; Camere non fumatori; Italiano],false,"Situato a Madonna di Campiglio, in Trentino Alto Adige, l'Apartment Fienili di Brenta-1 by Interhome offre un giardino. Alloggerete a 43 km dal Passo del Tonale e avrete a disposizione un ascensore. Potrete usufruire della connessione WiFi gratuita e di un parcheggio privato a pagamento. Dotato di una TV e di un angolo cottura attrezzato con forno e frigorifero, l’alloggio include un balcone affacciato sulle montagne, 1 camera da letto, un soggiorno e 1 bagno con bidet. In loco è vietato fumare. A Madonna di Campiglio e nei dintorni potrete sciare ed effettuare escursioni in bicicletta. L’Aeroporto di Bolzano, il più vicino, dista 87 km dall'Apartment Fienili di Brenta-1 by Interhome."
https://www.booking.com/hotel/it/fienili-di-brenta-apartment-2.it.html,"[Vallesinella (850 m); Parco Naturale Adamello Brenta di Strembo (1,3 km); Parco Pineta (12 km); Parco Naturale Adamello Brenta (17 km)]",[MonteCampo Carlo Magno (0 m); CimaCima di Santa Maria (2678m) (7 km); CascataCascate Nardis (10 km)],"[Pinzolo-Campiglio Express I (250 m); Funivia 5 Laghi (1,2 km); Seggiovia Spinale Express (1,3 km)]",[Parcheggio privato; Connessione WiFi gratuita; Sci; Camere non fumatori],[Piano cottura; Forno; Utensili da cucina; Frigorifero; Angolo cottura; Bidet; Bagno privato; WC; Asciugacapelli; Doccia; Zona pranzo; TV; Riscaldamento; Ferro e asse da stiro; Piani superiori accessibili tramite ascensore; Balcone; Giardino; Deposito sci; Escursioni in bicicletta; Escursionismo; Sci; Vista montagna; Appartamento privato in edificio; Struttura interamente non fumatori; Ascensore; Camere non fumatori; Italiano],false,"La Locazione Turistica Fienili di Brenta-2 si trova a Madonna di Campiglio. Dotato di un parcheggio privato, l'appartamento dista 1,2 km dalla località sciistica di Madonna di Campiglio. L’alloggio presenta una camera da letto, un balcone, una vista sulle montagne, un soggiorno, una TV, un angolo cottura attrezzato con frigorifero e forno e un bagno con bidet. Ubicata in posizione ideale per sciare e andare in bicicletta nei dintorni, la Locazione Turistica Fienili di Brenta-2 vi mette a disposizione un giardino."
https://www.booking.com/hotel/it/alpine-days-mountain-home.it.html,[Parco Naturale Adamello Brenta di Strembo (500 m); Vallesinella (850 m); Parco Pineta (13 km); Parco Naturale Adamello Brenta (19 km)],[MonteCampo Carlo Magno (0 m); CimaCima di Santa Maria (2678m) (7 km); CascataCascate Nardis (12 km)],[Pradalago (0 m); Canalone Miramonti (350 m); Funivia 5 Laghi (500 m)],[Spa & centro benessere; Parcheggio gratuito; Connessione WiFi gratuita; Sci; Camere non fumatori; Navetta aeroportuale (gratuita); Camere/strutture per ospiti disabili; Bar; Colazione ottima],[Carta igienica; Asciugamani; Bidet; Vasca o doccia; Pantofole; Bagno privato; WC; Prodotti da bagno in omaggio; Accappatoio; Asciugacapelli; Doccia; Biancheria per la casa; Vista; Arredamento da esterni; Terrazza solarium; Terrazza; Giardino; Presa elettrica vicino al letto; Stand appendiabiti; Accesso immediato su pista da sci; Vendita skipass; Noleggio attrezzatura sciistica sul posto; Scuola di sci a pagamento; Deposito sci; Noleggio biciclette a pagamento; Trasmissione di eventi sportivi in diretta; Tour in bicicletta a pagamento; Tour a piedi; Equitazione a pagamento Non sul posto; Escursioni in bicicletta; Escursionismo; Sci; Pesca; Campo da golf (nel raggio di 3 km) a pagamento; Scrivania; Servizio streaming (per es. Netflix); TV a schermo piatto; Canali via cavo; Canali satellitari; TV; Canali pay per view; Caffetteria sul posto; Frutta; Vino/champagne; Menù per diete particolari (su richiesta); Snack bar; Bar; Biglietti per i mezzi di trasporto; Fattura disponibile su richiesta; Armadietti; Check-in e check-out privati; Servizio concierge; Deposito bagagli; Banco escursioni; Servizio pulizie giornaliero; Stirapantaloni a pagamento; Servizio stireria a pagamento; Lavaggio a secco a pagamento; Servizio lavanderia a pagamento; Estintori; Accesso con chiavi; Cassaforte; Servizio navetta; Solo per adulti; Struttura interamente non fumatori; Camera anallergica; Parquet o pavimento in legno; Riscaldamento; Possibilità di pranzo al sacco; Ascensore; Camere/strutture per ospiti disabili; Navetta aeroportuale; Camere non fumatori; Accesso su sedia a rotelle; Massaggi corpo; Pacchetti spa/benessere; Sala spa/area relax; Servizi spa; Sdraio/lettini; Vasca idromassaggio/jacuzzi a pagamento; Massaggi; Spa & centro benessere a pagamento; Solarium; Sauna a pagamento; Inglese; Italiano],false,"Situata a Madonna di Campiglio, a 41 km dal Passo del Tonale, l’ALPINE DAYS Mountain Home è un bed & breakfast a basso impatto ambientale con giardino e vista montagna. Il bed & breakfast offre un parcheggio privato gratuito e un ascensore. Questo bed & breakfast con terrazza solarium propone pacchetti benessere. Tutte le sistemazioni del bed & breakfast sono dotate di TV a schermo piatto con servizi di streaming. Tutti gli alloggi del bed & breakfast dispongono di WiFi gratuito e bagno privato con bidet e asciugacapelli, mentre alcuni presentano anche un balcone. La biancheria da letto e gli asciugamani sono inclusi. In loco troverete una caffetteria e potrete richiedere il pranzo al sacco. Nei dintorni avrete modo di partecipare a visite turistiche. Ubicata in una zona ideale per andare in bicicletta e sciare, la struttura offre un punto vendita di skipass, il servizio di noleggio attrezzature da sci e l’accesso diretto alle piste sciistiche. L’aeroporto più vicino è quello di Bolzano, a 85 km dal bed & breakfast."
https://www.booking.com/hotel/it/locazione-turistica-frassan-apartment.it.html,"[Vallesinella (1 km); Parco Naturale Adamello Brenta di Strembo (1,4 km); Parco Pineta (11 km); Parco Naturale Adamello Brenta (16 km)]",[MonteCampo Carlo Magno (0 m); CimaCima di Santa Maria (2678m) (7 km); CascataCascate Nardis (10 km)],"[Pinzolo-Campiglio Express I (350 m); Seggiovia Spinale Express (1,4 km); Funivia 5 Laghi (1,4 km)]",[Parcheggio privato; Connessione WiFi gratuita; Sci; Camere non fumatori],[Tavolo da pranzo; Piano cottura; Forno; Utensili da cucina; Cucina; Frigorifero; Bidet; Bagno privato; WC; Asciugacapelli; Vasca; Zona pranzo; TV; Ingresso indipendente; Riscaldamento; Piani superiori accessibili solo tramite scale; Terrazza; Giardino; Deposito sci; Escursioni in bicicletta; Escursionismo; Sci; Vista montagna; Appartamento privato in edificio; Struttura interamente non fumatori; Camere non fumatori; Inglese; Italiano],false,"La Locazione Turistica Frassan Apartments-1 si trova a Madonna di Campiglio. Questa unità abitativa con parcheggio privato si trova a 43 km dal Passo del Tonale. Dotato di terrazza, vista sulle montagne, 1 camera da letto, soggiorno, TV e 1 bagno con bidet, l’alloggio include una cucina attrezzata con forno e frigorifero. Come ospiti della Locazione Turistica Frassan Apartments-1, potrete sciare e andare in bicicletta nei dintorni o approfittare del giardino in loco. L'Aeroporto di Bolzano, lo scalo più vicino, si trova a 87 km dalla struttura."
https://www.booking.com/hotel/it/ambiez-residencehotel.it.html,"[Parco Naturale Adamello Brenta di Strembo (1,1 km); Vallesinella (1,5 km); Parco Pineta (16 km); Parco Naturale Adamello Brenta (19 km)]",[MonteCampo Carlo Magno (0 m); CimaCima di Santa Maria (2678m) (6 km); CascataCascate Nardis (13 km)],[Fortini Express (300 m); Cabinovia Grostè (550 m); Pradalago (1 km)],[Piscina coperta; Spa & centro benessere; Parcheggio gratuito; Connessione WiFi gratuita; Disponibilità di camere familiari; Ristorante; Palestra; Sci; Bar; Colazione],[Autorimessa; Tavolo da pranzo; Piano cottura; Utensili da cucina; Bollitore elettrico; Frigorifero; Angolo cottura; Biancheria per la casa; Armadio o guardaroba; Carta igienica; Asciugamani; Bidet; Vasca o doccia; Bagno privato; WC; Prodotti da bagno in omaggio; Asciugacapelli; Doccia; Zona pranzo; TV a schermo piatto; Telefono; TV; Giardino; Sala comune/zona TV; Sala giochi; Aperta tutto l'anno; Accessibile a ogni età; Piscina con vista; Piscina riscaldata; Sdraio/lettini; Fitness; Pacchetti spa/benessere; Sala spa/area relax; Bagno turco; Servizi spa; Sdraio/lettini; Massaggi a pagamento; Spa & centro benessere a pagamento; Palestra; Sauna a pagamento; Pasti per bambini a pagamento; Snack bar; Bar; Ristorante; Bollitore tè/macchina caffè; Tour a piedi a pagamento; Accesso immediato su pista da sci; Noleggio attrezzatura sciistica sul posto; Scuola di sci a pagamento; Deposito sci; Escursionismo a pagamento; Ping-pong; Sci; Campo da golf (nel raggio di 3 km) a pagamento; Sveglia telefonica; Sveglia/sveglia telefonica; Appartamento privato in edificio; Fattura disponibile su richiesta; Area giochi al coperto; Giochi da tavolo/puzzle; Servizio pulizie giornaliero a pagamento; Servizio lavanderia a pagamento; Minimarket sul posto; Struttura interamente non fumatori; Riscaldamento; Ascensore; Disponibilità di camere familiari; Camere non fumatori; Estintori; Allarme antifumo; Accesso con chiavi; Cassaforte; Tedesco; Inglese; Italiano],false,"Situato a Campo Carlo Magno, a 100 metri dalla funivia Grostè e Fortini, l'Ambiez offre un ristorante, una piscina coperta e servizi gratuiti quali una palestra, il parcheggio in garage e la connessione WiFi. Gli appartamenti dell'Ambiez Residencehotel possono ospitare da 2 a 7 persone in diverse configurazioni e tipologie di alloggio. Tutte le sistemazioni sono dotate di un angolo cottura attrezzato con stoviglie, pentole e frigorifero e di un bagno privato con asciugacapelli e doccia. Le categorie superiori includono anche una lavastoviglie. Alcune sistemazioni comprendono un balcone, mentre altre si affacciano sul giardino. Il bar è disponibile per colazioni veloci, snack a ora pranzo, aperitivi e spuntini serali. Il ristorante à la carte è aperto solo su prenotazione e propone un buffet per la colazione e pizze e altre pietanze per cena. Potrete usufruire di un comodo servizio di consegna di pane fresco al mattino e di una cena da asporto la sera. I bambini possono divertirsi nella sala dei giochi, mentre per i più piccoli è disponibile un asilo nido. La struttura si trova proprio di fronte a una fermata dell'autobus in una zona ideale per praticare il trekking nei mesi estivi e dista appena 3 minuti di auto da Madonna di Campiglio. Potrete richiedere lezioni di sci, noleggiare l'attrezzatura presso un negozio partner e usufruire del deposito sci gratuito. La struttura mette inoltre a vostra disposizione (previa richiesta) un centro benessere con sauna, bagno turco, docce emozionali e zona relax con tisane."
